Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred
Colorado environmentalists fume over Starbucks mug featuring drilling rig,The Washington Times,2018,07,20,6,0,1,2
Awash in a tsunami of trivia,The Washington Times,2018,07,20,6,0,1,2
Trump takes on Fed: 'Not thrilled' with interest rate hikes,The Washington Times,2018,07,20,6,0,1,2
Gen. Joseph Votel: 'ISIS is not making a comeback',The Washington Times,2018,07,20,6,0,1,2
Synthetic pot crisis strains District's Fire and Emergency Services Department,The Washington Times,2018,07,20,6,0,1,2
Senate Democrats offer resolution to protect Obamacare,The Washington Times,2018,07,20,6,0,1,2
Senators dismiss Donald Trump's judicial nominee for 9th Circuit,The Washington Times,2018,07,20,6,0,1,2
Beto O'Rourke may not be able to overcome red wall in Texas race,The Washington Times,2018,10,15,7,0,1,2
Angela Merkel political allies lose in Bavarian vote,The Washington Times,2018,10,15,7,0,1,2
Saudi Arabia rejects 'threats' over Jamal Khashoggi after Trump warning sinks stock market,The Washington Times,2018,10,15,7,0,1,2
Jamal Khashoggi mystery risks U.S.-Saudi relations,The Washington Times,2018,10,15,7,0,1,2
Hassan Rouhani accuses U.S. of seeking 'regime change' in Iran,The Washington Times,2018,10,15,7,0,1,2
"Hillary Clinton, Glenn Simpson anti-Trump conspiracy investigation deepens",The Washington Times,2018,10,15,7,0,1,2
NBC News issues correction on Grant-Lee coverage after Trump balks,The Washington Times,2018,10,15,7,0,1,2
"Josh Norman ends interception drought, picks off Cam Newton",The Washington Times,2018,10,15,7,0,1,2
President Trump says Defense Secretary Mattis is 'sort of a Democrat',The Washington Times,2018,10,15,7,0,1,2
Rams-Broncos game will deal with October snow,The Washington Times,2018,10,15,7,0,1,2
Geert Wilders' Muhammad cartoon contest sparks Pakistani-Dutch diplomatic rift,The Washington Times,2018,10,15,7,0,1,2
Inside the Beltway: Voters believe President Trump is just 'venting' about the media,The Washington Times,2018,10,15,7,0,1,2
Washington's timing just right to overcome adversity,The Washington Times,2018,10,15,7,0,1,2
President Trump slams NBC News for deliberately distorting his comments about Robert E. Lee,The Washington Times,2018,10,15,7,0,1,2
DC United move into playoff position with 1-0 win over FC Dallas,The Washington Times,2018,10,15,7,0,1,2
Marco Rubio calls on White House to boycott Saudi conference over missing journalist,The Washington Times,2018,10,15,7,0,1,2
Missouri's Josh Hawley says anti-Kavanaugh uproar 'hugely motivating' for voters,The Washington Times,2018,10,15,7,0,1,2
How Hillary Clinton and the left fuel relentless rage and incivility,The Washington Times,2018,10,15,7,0,1,2
"Alex Smith, Josh Norman have Redskins up vs. Panthers at halftime",The Washington Times,2018,10,15,7,0,1,2
"Ted Wheeler, Portland mayor, stands by decision to allow Antifa to block traffic",The Washington Times,2018,10,15,7,0,1,2
Donald Trump's North American trade triumph,The Washington Times,2018,10,15,7,0,1,2
Bernie Sanders disagrees with liberal protesters confronting Republican officials in public,The Washington Times,2018,10,15,7,0,1,2
Adrian Peterson again carries Redskins,The Washington Times,2018,10,15,7,0,1,2
"Jamison Crowder, Chris Thompson out vs. Panthers",The Washington Times,2018,10,15,7,0,1,2
"Aaron Hernandez was sexually abused as a child, had gay romance in high school",The Washington Times,2018,10,15,7,0,1,2
Trent Williams comes up with unlikely assist for Dustin Hopkins,The Washington Times,2018,10,15,7,0,1,2
Hillary Clinton: Bill didn't abuse his power,The Washington Times,2018,10,15,7,0,1,2
Military aircraft readiness a struggle with aging fleet,The Washington Times,2018,10,15,7,0,1,2
"Mary Bono, new USA Gymnastics CEO, apologizes for anti-Nike tweet amid Simone Biles criticism",The Washington Times,2018,10,15,7,0,1,2
Josh Norman benched for wearing headphones at halftime,The Washington Times,2018,10,15,7,0,1,2
Deep state conservatives,The Washington Times,2018,10,15,7,0,1,2
Redskins respond with crucial win over Panthers,The Washington Times,2018,10,15,7,0,1,2
'SNL' mocks Donald Trump-Kanye West meeting,The Washington Times,2018,10,15,7,0,1,2
Dianne Feinstein on track to win re-election bid in California,The Washington Times,2018,10,15,7,0,1,2
Stacey Abrams accuses Brian Kemp of voter suppression in Georgia elections,The Washington Times,2018,10,15,7,0,1,2
Newt Gingrich can represent Trump foreign policy at U.N. like nobody else,The Washington Times,2018,10,15,7,0,1,2
Redskins make Alex Smith comfortable enough in win over Panthers,The Washington Times,2018,10,15,7,0,1,2
Redskins take step back in attendance for Panthers,The Washington Times,2018,10,15,7,0,1,2
Amount of Customs and Border Protection employees facing discipline fell in 2017,The Washington Times,2018,10,15,7,0,1,2
S.E. Cupp cuts down Michael Avenatti on Twitter,The Washington Times,2018,10,15,7,0,1,2
"Chris Thompson, Jamison Crowder not expected to play vs. Panthers: Report",The Washington Times,2018,10,15,7,0,1,2
BOOK REVIEW: 'Sons of Freedom'  by Geoffrey Wawro,The Washington Times,2018,10,15,7,0,1,2
Brett Kavanaugh's Senate battle fuels voter anger,The Washington Times,2018,10,15,7,0,1,2
EDITORIAL: Europe is beginning to pay a fair share for its own defense,The Washington Times,2018,10,15,7,0,1,2
"Forget, Hell! Trump wades into Civil War",The Washington Times,2018,10,15,7,0,1,2
D.C. Catholics grapple with Cardinal Donald Wuerl's resignation,The Washington Times,2018,10,15,7,0,1,2
Redskins trade for Clinton-Dix to fit in with sudden trade-happy NFL,The Washington Times,2018,10,31,8,0,1,2
"Amie Hoeber and David Trone, Maryland's 6th Congressional District candidates, don't live there",The Washington Times,2018,10,31,8,0,1,2
"James Cromwell, actor, warns of 'revolution': 'There will be blood in the streets' if Democrats lose",The Washington Times,2018,10,31,8,0,1,2
Supreme Court rejects Pennsylvania Republican's appeal over congressional map,The Washington Times,2018,10,31,8,0,1,2
"'Roe exception' challenge needed after fetal homicide law upheld, Alabama justice Tom Parker says",The Washington Times,2018,10,31,8,0,1,2
Donald Trump to employ 'unconstitutional' Obama method to end birthright citizenship,The Washington Times,2018,10,31,8,0,1,2
"Le'Veon Bell, Demaryius Thomas lead NFL rumor mill as trade deadline approaches",The Washington Times,2018,10,31,8,0,1,2
Andrew Gillum hits back at Donald Trump: 'He stokes fear',The Washington Times,2018,10,31,8,0,1,2
"Lester Holt's whiteface, Jimmy Kimmel's blackface -- it's all good for liberals",The Washington Times,2018,10,31,8,0,1,2
Taylor Swift announces vote for Democrat Phil Bredesen in Tennessee Senate race,The Washington Times,2018,10,31,8,0,1,2
Inside the Beltway: Election Day: The next national holiday?,The Washington Times,2018,10,31,8,0,1,2
U.S. great hope Fabiano Caruana preps for clash with Magnus Carlsen,The Washington Times,2018,10,31,8,0,1,2
C.L. Butch Otter supports expanding Medicaid in Idaho,The Washington Times,2018,10,31,8,0,1,2
Grieving community divided on Trump,The Washington Times,2018,10,31,8,0,1,2
Wounds won't keep Palestinians from 'Great March of Return',The Washington Times,2018,10,31,8,0,1,2
Scot McCloughan loses grievance case against Redskins: Reports,The Washington Times,2018,10,31,8,0,1,2
"MSNBC's Schmidt: Rush Limbaugh, Mark Levin have 'blood on their hands' for crimes of 'crazy people'",The Washington Times,2018,10,31,8,0,1,2
D.J. Durkin reinstated by Maryland; President Loh to retire in June,The Washington Times,2018,10,31,8,0,1,2
Freddy Geas suspect in Whitey Bulger killing: Report,The Washington Times,2018,10,31,8,0,1,2
World having trouble tracking Iranian oil exports as U.S. sanctions loom,The Washington Times,2018,10,31,8,0,1,2
Obesity epidemic costs U.S. economy $1.72 trillion,The Washington Times,2018,10,31,8,0,1,2
"Volume of negative political ads increased in 2018, study finds",The Washington Times,2018,10,31,8,0,1,2
"Lena Dunham tapped by Steven Spielberg to adapt Syrian refugee story, sparking outrage",The Washington Times,2018,10,31,8,0,1,2
Ben & Jerry's launches 'Pecan Resist' ice cream to fight Trump's 'regressive agenda',The Washington Times,2018,10,31,8,0,1,2
"Hillary Clinton jokes 'they all look alike' after interviewer confuses Cory Booker, Eric Holder",The Washington Times,2018,10,31,8,0,1,2
Donald Trump warns that voting Democrat will send stock market lower,The Washington Times,2018,10,31,8,0,1,2
Frightfest: Hillary Clinton says she might run again; Democrats say 'nuh uh',The Washington Times,2018,10,31,8,0,1,2
"Joe Biden 'sick and tired' of Trump administration after synagogue shootings, mail bombs",The Washington Times,2018,10,31,8,0,1,2
Steve Bannon planning to campaign in Virginia amid battle for U.S. House control,The Washington Times,2018,10,31,8,0,1,2
James Mattis calls for end to Saudi-led war in Yemen,The Washington Times,2018,10,31,8,0,1,2
Donald Trump's progress on the Palestinian-Israeli file merits attention,The Washington Times,2018,10,31,8,0,1,2
"Best Blu-ray & DVD Halloween TV: Charmed, Ash vs Evil Dead, The Walking Dead & America Horror Story",The Washington Times,2018,10,31,8,0,1,2
Justice Department indicts 10 Chinese hackers,The Washington Times,2018,10,31,8,0,1,2
"Sam's Club paves path to A.I.-driven, human-free shopping",The Washington Times,2018,10,31,8,0,1,2
Power rankings: Not everyone buying into Redskins,The Washington Times,2018,10,31,8,0,1,2
"Joe Donnelly and Mike Braun, Indiana Senate candidates, clash over Obamacare in final debate",The Washington Times,2018,10,31,8,0,1,2
Claire McCaskill holds Democrats at arm's length,The Washington Times,2018,10,31,8,0,1,2
Gab says social network will return despite 'systematic' purge from firms after synagogue shooting,The Washington Times,2018,10,31,8,0,1,2
Klay Thompson hits 14 threes in Warriors win,The Washington Times,2018,10,31,8,0,1,2
"Kanye West breaks with Candace Owens, 'Blexit'",The Washington Times,2018,10,31,8,0,1,2
"U.S. trade war with China casts specter on Halloween industry, advocacy group warns",The Washington Times,2018,10,31,8,0,1,2
EDITORIAL: Democrats work to dilute the strength of legitimate ballots,The Washington Times,2018,10,31,8,0,1,2
Chinese military secretly placing scientists in U.S. universities: Report,The Washington Times,2018,10,31,8,0,1,2
Pentagon adding billions more into military intelligence programs,The Washington Times,2018,10,31,8,0,1,2
Paul Ryan shoots down Trump's birthright citizenship plans,The Washington Times,2018,10,31,8,0,1,2
'Godfather' regents make Maryland an offer it can't refuse,The Washington Times,2018,10,31,8,0,1,2
The Squirrel(ly) Hill Trump haters in Pittsburgh,The Washington Times,2018,10,31,8,0,1,2
"Manchin, Morrisey clash on health care as crucial West Virginia Senate contest looms",The Washington Times,2018,10,31,8,0,1,2
Redskins acquire safety Ha Ha Clinton-Dix from Packers,The Washington Times,2018,10,31,8,0,1,2
"Pittsburgh Mayor Bill Peduto, Pa. Gov. Tom Wolf will skip Donald Trump's visit",The Washington Times,2018,10,31,8,0,1,2
Julian Assange loses first round in court fight challenging Ecuador's new embassy rules,The Washington Times,2018,10,31,8,0,1,2
Ziggy Hood signs with the Dolphins,The Washington Times,2018,10,31,8,0,1,2
BOOK REVIEW: 'Beirut Rules' by Fred Burton and Samuel M. Katz,The Washington Times,2018,10,31,8,0,1,2
Mutual restraint fails and Donald Trump surfaces as the media's sole target,The Washington Times,2018,10,31,8,0,1,2
"Hey Barack Obama, Donald Trump's got your pen and phone",The Washington Times,2018,10,31,8,0,1,2
"'Sully' Sullenberger, hero pilot, shreds Trump, GOP: 'This is not the America I know'",The Washington Times,2018,10,31,8,0,1,2
Donald Trump plans to end birthright citizenship with an executive order,The Washington Times,2018,10,31,8,0,1,2
NIH ousts three employees over controversial alcohol study,The Washington Times,2018,10,31,8,0,1,2
Justice Department opens a record 34 investigations of sexual harassment in housing,The Washington Times,2018,10,31,8,0,1,2
Robert Mueller refers scheme to lodge sexual harassment allegations against him to FBI,The Washington Times,2018,10,31,8,0,1,2
Beto O'Rourke probed on MSNBC Chris Matthews show of Democrats shift,The Washington Times,2018,10,31,8,0,1,2
Mueller probing conference calls hosted by Roger Stone during 2016 race: Report,The Washington Times,2018,10,31,8,0,1,2
Steve Scalise zings CNN's Don Lemon for 'I don't see Democrats killing people' commentary,The Washington Times,2018,10,31,8,0,1,2
"Consumer confidence soars -- and all the Democrats go, gulp",The Washington Times,2018,10,31,8,0,1,2
"CVS, Aetna say $69B deal to be finalized this week",The Washington Times,2018,11,27,10,0,1,2
Chinese researcher claims first successful birth of gene-edited babies,The Washington Times,2018,11,27,10,0,1,2
BOOK REVIEW: 'The Zinoviev Letter' by Gill Bennett,The Washington Times,2018,11,27,10,0,1,2
Christine Blasey Ford GoFundMe donations will go to trauma survivors,The Washington Times,2018,11,27,10,0,1,2
New York woman pleads guilty to money laundering to support ISIS,The Washington Times,2018,11,27,10,0,1,2
WATCH: Barry Trotz receives his Stanley Cup ring,The Washington Times,2018,11,27,10,0,1,2
"Thomas Alvin Farr, Donald Trump judicial nominee, opposed by Chuck Schumer",The Washington Times,2018,11,27,10,0,1,2
"Paul Rodriguez, Latino comic, says he's getting death threats over Trump support",The Washington Times,2018,11,27,10,0,1,2
"Mia Love trashes Trump in concession speech: 'No real relationships, just convenient transactions'",The Washington Times,2018,11,27,10,0,1,2
Border chaos a sign of lawless times,The Washington Times,2018,11,27,10,0,1,2
FBI terrorism investigations result in just nine people facing charges in 2018,The Washington Times,2018,11,27,10,0,1,2
The democracy myth,The Washington Times,2018,11,27,10,0,1,2
Donald Trump threatens to close U.S.-Mexico border 'permanently if need be',The Washington Times,2018,11,27,10,0,1,2
Todd Reirden thankful for Barry Trotz as matchup approaches,The Washington Times,2018,11,27,10,0,1,2
Hispanic babies aborted in the U.S. outnumber the caravan population 7 to 1: Report,The Washington Times,2018,11,27,10,0,1,2
"George Papadopoulos, ex-Trump campaign adviser, reports to prison",The Washington Times,2018,11,27,10,0,1,2
Problem Solvers Caucus wins concessions from Nancy Pelosi,The Washington Times,2018,11,27,10,0,1,2
